timestamp,alpha,beta,theta,diff
2024-11-08|15:43:23.454,0.1588,-0.0757,0.0498,3.0000
2024-11-08|15:43:23.671,0.1673,-0.0913,0.0371,3.0000
2024-11-08|15:43:23.875,0.1437,-0.1112,0.0409,3.0000
2024-11-08|15:43:24.079,0.1325,-0.1345,0.0421,3.0000
2024-11-08|15:43:24.280,0.1324,-0.1562,0.0358,3.0000
2024-11-08|15:43:24.481,0.1324,-0.1562,0.0358,3.0000
2024-11-08|15:43:24.685,0.1236,-0.1716,0.0180,3.0000
2024-11-08|15:43:24.888,0.1022,-0.1795,-0.0122,3.0000
2024-11-08|15:43:25.091,0.0392,-0.1828,-0.0474,3.0000
2024-11-08|15:43:25.294,-0.0536,-0.1822,-0.0769,3.0000
2024-11-08|15:43:25.503,-0.1013,-0.1756,-0.0952,3.0000
2024-11-08|15:43:25.698,-0.1147,-0.1642,-0.1050,3.0000
2024-11-08|15:43:25.900,-0.1147,-0.1642,-0.1050,3.0000
2024-11-08|15:43:26.105,-0.1166,-0.1530,-0.1103,3.0000
2024-11-08|15:43:26.306,-0.0970,-0.1459,-0.1121,3.0000
2024-11-08|15:43:26.507,-0.0802,-0.1425,-0.1087,3.0000
2024-11-08|15:43:26.725,-0.0748,-0.1406,-0.1002,3.0000
2024-11-08|15:43:26.928,-0.0452,-0.1416,-0.0897,3.0000
2024-11-08|15:43:27.130,0.0015,-0.1495,-0.0897,3.0000
2024-11-08|15:43:27.331,0.0015,-0.1495,-0.0816,3.0000
2024-11-08|15:43:27.536,0.0065,-0.1662,-0.0774,3.0000
2024-11-08|15:43:27.736,-0.0032,-0.1878,-0.0746,3.0000
2024-11-08|15:43:27.956,0.0260,-0.2068,-0.0716,3.0000
2024-11-08|15:43:28.158,0.0526,-0.2184,-0.0697,3.0000
2024-11-08|15:43:28.360,0.0606,-0.2222,-0.0697,3.0000
2024-11-08|15:43:28.565,0.0606,-0.2222,-0.0709,3.0000
2024-11-08|15:43:28.767,0.0615,-0.2201,-0.0763,3.0000
2024-11-08|15:43:28.971,0.0676,-0.2163,-0.0833,3.0000
2024-11-08|15:43:29.173,0.0748,-0.2167,-0.0898,3.0000
2024-11-08|15:43:29.374,0.0717,-0.2237,-0.0937,3.0000
2024-11-08|15:43:29.578,0.0656,-0.2328,-0.0943,3.0000
2024-11-08|15:43:29.779,0.0719,-0.2355,-0.0930,3.0000
2024-11-08|15:43:29.984,0.0719,-0.2355,-0.0930,3.0000
2024-11-08|15:43:30.185,0.0761,-0.2267,-0.0961,3.0000
2024-11-08|15:43:30.390,0.0727,-0.2082,-0.1088,3.0000
2024-11-08|15:43:30.591,0.0727,-0.1869,-0.1310,3.0000
2024-11-08|15:43:30.796,0.0727,-0.1691,-0.1571,3.0000
2024-11-08|15:43:30.996,0.0646,-0.1573,-0.1808,3.0000
2024-11-08|15:43:31.199,0.0646,-0.1573,-0.1808,3.0000
2024-11-08|15:43:31.403,0.0595,-0.1513,-0.1977,3.0000
2024-11-08|15:43:31.609,0.0570,-0.1518,-0.2019,3.0000
2024-11-08|15:43:31.810,0.1123,-0.1614,-0.1891,3.0000
2024-11-08|15:43:32.013,0.2011,-0.1795,-0.1633,3.0000
2024-11-08|15:43:32.214,0.2630,-0.1997,-0.1329,3.0000
2024-11-08|15:43:32.416,0.2676,-0.2141,-0.1043,3.0000
2024-11-08|15:43:32.619,0.2676,-0.2141,-0.1043,3.0000
2024-11-08|15:43:32.822,0.2639,-0.2194,-0.0792,3.0000
2024-11-08|15:43:33.023,0.2469,-0.2174,-0.0570,3.0000
2024-11-08|15:43:33.225,0.2363,-0.2112,-0.0370,3.0000
2024-11-08|15:43:33.427,0.2339,-0.2040,-0.0196,3.0000
2024-11-08|15:43:33.630,0.2339,-0.2040,-0.0196,3.0000
2024-11-08|15:43:33.832,0.2353,-0.2014,-0.0072,3.0000
2024-11-08|15:43:34.033,0.2333,-0.2086,-0.0015,3.0000
2024-11-08|15:43:34.237,0.2216,-0.2236,0.0002,3.0000
2024-11-08|15:43:34.455,0.2063,-0.2381,0.0025,3.0000
2024-11-08|15:43:34.656,0.2060,-0.2439,0.0077,3.0000
2024-11-08|15:43:34.859,0.2060,-0.2439,0.0077,3.0000
2024-11-08|15:43:35.061,0.2086,-0.2420,0.0140,3.0000
2024-11-08|15:43:35.280,0.2086,-0.2368,0.0147,3.0000
2024-11-08|15:43:35.484,0.2097,-0.2288,0.0039,3.0000
2024-11-08|15:43:35.687,0.2171,-0.2165,-0.0184,3.0000
2024-11-08|15:43:35.889,0.2144,-0.2017,-0.0470,3.0000
2024-11-08|15:43:36.090,0.1551,-0.1864,-0.0760,3.0000
2024-11-08|15:43:36.308,0.0952,-0.1676,-0.1042,3.0000
2024-11-08|15:43:36.510,0.0952,-0.1676,-0.1042,3.0000
2024-11-08|15:43:36.715,0.0664,-0.1414,-0.1357,3.0000
2024-11-08|15:43:36.919,0.0641,-0.1118,-0.1758,3.0000
2024-11-08|15:43:37.119,0.0643,-0.0888,-0.2258,3.0000
2024-11-08|15:43:37.323,0.0655,-0.0762,-0.2792,3.0000
2024-11-08|15:43:37.525,0.0647,-0.0676,-0.3242,3.0000
2024-11-08|15:43:37.726,0.0647,-0.0676,-0.3242,3.0000
2024-11-08|15:43:37.927,0.0561,-0.0556,-0.3530,3.0000
2024-11-08|15:43:38.130,0.0527,-0.0390,-0.3679,3.0000
2024-11-08|15:43:38.331,0.0499,-0.0226,-0.3781,3.0000
2024-11-08|15:43:38.536,0.0499,-0.0090,-0.3929,3.0000
2024-11-08|15:43:38.742,0.0499,0.0017,-0.4153,3.0000
2024-11-08|15:43:38.958,0.0499,0.0017,-0.4153,3.0000
2024-11-08|15:43:39.161,0.0499,0.0083,-0.4439,3.0000
2024-11-08|15:43:39.366,0.0605,0.0093,-0.4733,3.0000
2024-11-08|15:43:39.568,0.0959,0.0064,-0.4975,3.0000
2024-11-08|15:43:39.770,0.1666,0.0044,-0.5108,3.0000
2024-11-08|15:43:39.973,0.2152,0.0061,-0.5099,3.0000
2024-11-08|15:43:40.189,0.1949,0.0085,-0.5099,3.0000
2024-11-08|15:43:40.392,0.1949,0.0085,-0.4984,3.0000
2024-11-08|15:43:40.593,0.1821,0.0066,-0.4827,3.0000
2024-11-08|15:43:40.795,0.1821,0.0019,-0.4684,3.0000
2024-11-08|15:43:40.997,0.1830,-0.0003,-0.4583,3.0000
2024-11-08|15:43:41.201,0.1987,0.0001,-0.4446,3.0000
2024-11-08|15:43:41.405,0.2754,-0.0026,-0.4105,3.0000
2024-11-08|15:43:41.611,0.3563,-0.0130,-0.3482,3.0000
2024-11-08|15:43:41.824,0.3563,-0.0130,-0.3482,3.0000
2024-11-08|15:43:42.027,0.4130,-0.0288,-0.2684,3.0000
2024-11-08|15:43:42.229,0.4467,-0.0446,-0.1916,3.0000
2024-11-08|15:43:42.432,0.4614,-0.0568,-0.1219,3.0000
2024-11-08|15:43:42.632,0.4657,-0.0639,-0.0554,3.0000
2024-11-08|15:43:42.834,0.4660,-0.0646,0.0057,3.0000
2024-11-08|15:43:43.038,0.4660,-0.0646,0.0057,3.0000
2024-11-08|15:43:43.240,0.4660,-0.0597,0.0531,3.0000
2024-11-08|15:43:43.456,0.4660,-0.0550,0.0825,3.0000
2024-11-08|15:43:43.659,0.4660,-0.0580,0.0974,3.0000
2024-11-08|15:43:43.861,0.4312,-0.0703,0.1061,3.0000
2024-11-08|15:43:44.063,0.3888,-0.0867,0.1145,3.0000
2024-11-08|15:43:44.264,0.3802,-0.1011,0.1247,3.0000
2024-11-08|15:43:44.465,0.3802,-0.1011,0.1247,3.0000
2024-11-08|15:43:44.665,0.3802,-0.1128,0.1352,3.0000
2024-11-08|15:43:44.868,0.3802,-0.1224,0.1417,3.0000
2024-11-08|15:43:45.071,0.3792,-0.1256,0.1374,3.0000
2024-11-08|15:43:45.272,0.3792,-0.1175,0.1201,3.0000
2024-11-08|15:43:45.474,0.3729,-0.0989,0.0934,3.0000
2024-11-08|15:43:45.675,0.3729,-0.0989,0.0934,3.0000
2024-11-08|15:43:45.890,0.3729,-0.0778,0.0638,3.0000
2024-11-08|15:43:46.111,0.3557,-0.0617,0.0304,4.0000
2024-11-08|15:43:46.311,0.3166,-0.0533,-0.0150,4.0000
2024-11-08|15:43:46.513,0.2345,-0.0524,-0.0765,4.0000
2024-11-08|15:43:46.714,0.1327,-0.0585,-0.1450,4.0000
2024-11-08|15:43:46.915,0.1011,-0.0719,-0.2032,4.0000
2024-11-08|15:43:47.117,0.1011,-0.0719,-0.2032,4.0000
2024-11-08|15:43:47.320,0.0825,-0.0888,-0.2304,4.0000
2024-11-08|15:43:47.537,0.0643,-0.1024,-0.2084,4.0000
2024-11-08|15:43:47.757,0.0248,-0.1072,-0.1443,4.0000
2024-11-08|15:43:47.957,-0.0510,-0.1037,-0.0741,4.0000
2024-11-08|15:43:48.160,-0.0981,-0.0971,-0.0283,4.0000
2024-11-08|15:43:48.361,-0.1042,-0.0933,-0.0140,4.0000
2024-11-08|15:43:48.562,-0.0428,-0.0960,-0.0184,4.0000
2024-11-08|15:43:48.765,-0.0428,-0.0960,-0.0184,4.0000
2024-11-08|15:43:48.982,0.0314,-0.1057,-0.0253,4.0000
2024-11-08|15:43:49.185,0.0639,-0.1203,-0.0294,4.0000
2024-11-08|15:43:49.389,0.0769,-0.1372,-0.0312,4.0000
2024-11-08|15:43:49.605,0.0769,-0.1546,-0.0320,4.0000
2024-11-08|15:43:49.811,0.0769,-0.1714,-0.0298,4.0000
2024-11-08|15:43:50.011,0.0769,-0.1864,-0.0203,4.0000
2024-11-08|15:43:50.216,0.0769,-0.1981,-0.0014,4.0000
2024-11-08|15:43:50.417,0.0785,-0.2048,0.0241,4.0000
2024-11-08|15:43:50.620,0.0944,-0.2085,0.0459,4.0000
2024-11-08|15:43:50.821,0.0944,-0.2085,0.0459,4.0000
2024-11-08|15:43:51.025,0.1075,-0.2152,0.0478,4.0000
2024-11-08|15:43:51.243,0.1612,-0.2296,0.0194,4.0000
2024-11-08|15:43:51.446,0.1630,-0.2506,-0.0352,4.0000
2024-11-08|15:43:51.649,0.1630,-0.2722,-0.0944,4.0000
2024-11-08|15:43:51.851,0.1686,-0.2850,-0.1331,4.0000
2024-11-08|15:43:52.054,0.1686,-0.2850,-0.1331,4.0000
2024-11-08|15:43:52.255,0.1686,-0.2824,-0.1470,4.0000
2024-11-08|15:43:52.459,0.1679,-0.2647,-0.1530,4.0000
2024-11-08|15:43:52.661,0.1472,-0.2388,-0.1641,4.0000
2024-11-08|15:43:52.865,0.1629,-0.2126,-0.1818,4.0000
2024-11-08|15:43:53.068,0.1968,-0.1905,-0.1988,4.0000
2024-11-08|15:43:53.270,0.1968,-0.1905,-0.1988,4.0000
2024-11-08|15:43:53.473,0.2130,-0.1737,-0.2111,4.0000
2024-11-08|15:43:53.676,0.2130,-0.1622,-0.2243,4.0000
2024-11-08|15:43:53.877,0.2130,-0.1556,-0.2475,4.0000
2024-11-08|15:43:54.079,0.2130,-0.1527,-0.2843,4.0000
2024-11-08|15:43:54.282,0.2082,-0.1521,-0.3276,4.0000
2024-11-08|15:43:54.484,0.1912,-0.1524,-0.3576,4.0000
2024-11-08|15:43:54.688,0.1912,-0.1524,-0.3576,4.0000
2024-11-08|15:43:54.905,0.1574,-0.1524,-0.3573,4.0000
2024-11-08|15:43:55.125,0.0883,-0.1508,-0.3282,4.0000
2024-11-08|15:43:55.325,0.0418,-0.1478,-0.2898,4.0000
2024-11-08|15:43:55.530,0.0348,-0.1458,-0.2605,4.0000
2024-11-08|15:43:55.731,0.0456,-0.1475,-0.2442,4.0000
2024-11-08|15:43:55.934,0.0456,-0.1475,-0.2442,4.0000
2024-11-08|15:43:56.138,0.0753,-0.1535,-0.2341,4.0000
2024-11-08|15:43:56.340,0.1097,-0.1608,-0.2189,4.0000
2024-11-08|15:43:56.544,0.1050,-0.1655,-0.1914,4.0000
2024-11-08|15:43:56.744,0.0831,-0.1648,-0.1566,4.0000
2024-11-08|15:43:56.948,0.0439,-0.1582,-0.1263,4.0000
2024-11-08|15:43:57.150,-0.0214,-0.1467,-0.1087,4.0000
2024-11-08|15:43:57.354,-0.0577,-0.1308,-0.1048,4.0000
2024-11-08|15:43:57.558,-0.0577,-0.1308,-0.1048,4.0000
2024-11-08|15:43:57.760,-0.0858,-0.1105,-0.1114,4.0000
2024-11-08|15:43:57.963,-0.0597,-0.0861,-0.1270,4.0000
2024-11-08|15:43:58.163,-0.0401,-0.0617,-0.1563,4.0000
2024-11-08|15:43:58.366,-0.0401,-0.0429,-0.2032,4.0000
2024-11-08|15:43:58.571,-0.0401,-0.0429,-0.2032,4.0000
2024-11-08|15:43:58.790,-0.0401,-0.0325,-0.2632,4.0000
2024-11-08|15:43:58.993,-0.0401,-0.0292,-0.3218,4.0000
2024-11-08|15:43:59.196,-0.0373,-0.0295,-0.3613,4.0000
2024-11-08|15:43:59.398,-0.0078,-0.0326,-0.3775,4.0000
2024-11-08|15:43:59.606,0.0223,-0.0396,-0.3818,4.0000
2024-11-08|15:43:59.807,0.0258,-0.0502,-0.3911,4.0000
2024-11-08|15:44:00.009,0.0277,-0.0621,-0.4199,4.0000
2024-11-08|15:44:00.209,0.0277,-0.0621,-0.4199,4.0000
2024-11-08|15:44:00.413,0.0037,-0.0726,-0.4693,4.0000
2024-11-08|15:44:00.617,-0.0387,-0.0824,-0.5200,4.0000
2024-11-08|15:44:00.820,-0.0264,-0.0941,-0.5427,4.0000
2024-11-08|15:44:01.023,0.0233,-0.1089,-0.5291,4.0000
2024-11-08|15:44:01.225,0.0969,-0.1263,-0.5027,4.0000
2024-11-08|15:44:01.444,0.0969,-0.1263,-0.5027,4.0000
2024-11-08|15:44:01.646,0.1448,-0.1455,-0.4853,4.0000
2024-11-08|15:44:01.846,0.1724,-0.1647,-0.4805,4.0000
2024-11-08|15:44:02.046,0.1782,-0.1805,-0.4785,4.0000
2024-11-08|15:44:02.249,0.1800,-0.1906,-0.4708,4.0000
2024-11-08|15:44:02.452,0.1833,-0.1947,-0.4560,4.0000
2024-11-08|15:44:02.653,0.1833,-0.1947,-0.4560,4.0000
2024-11-08|15:44:02.853,0.1834,-0.1938,-0.4412,4.0000
2024-11-08|15:44:03.058,0.1834,-0.1884,-0.4342,4.0000
2024-11-08|15:44:03.260,0.1821,-0.1815,-0.4380,4.0000
2024-11-08|15:44:03.461,0.1532,-0.1771,-0.4482,4.0000
2024-11-08|15:44:03.662,0.1332,-0.1766,-0.4482,4.0000
2024-11-08|15:44:03.864,0.1332,-0.1766,-0.4581,4.0000
2024-11-08|15:44:04.065,0.1332,-0.1767,-0.4651,4.0000
2024-11-08|15:44:04.271,0.1332,-0.1722,-0.4744,4.0000
2024-11-08|15:44:04.472,0.1332,-0.1604,-0.4878,4.0000
2024-11-08|15:44:04.673,0.1332,-0.1451,-0.4954,4.0000
2024-11-08|15:44:04.875,0.1332,-0.1451,-0.4954,4.0000
2024-11-08|15:44:05.079,0.1332,-0.1327,-0.4828,4.0000
2024-11-08|15:44:05.280,0.1312,-0.1260,-0.4487,4.0000
2024-11-08|15:44:05.484,0.1253,-0.1213,-0.4078,4.0000
2024-11-08|15:44:05.684,0.0783,-0.1111,-0.3752,4.0000
2024-11-08|15:44:05.889,0.0095,-0.0904,-0.3548,4.0000
2024-11-08|15:44:06.091,-0.0396,-0.0620,-0.3363,4.0000
2024-11-08|15:44:06.310,-0.0396,-0.0620,-0.3363,4.0000
2024-11-08|15:44:06.513,-0.0727,-0.0320,-0.3049,4.0000
2024-11-08|15:44:06.716,-0.0576,-0.0045,-0.2562,4.0000
2024-11-08|15:44:06.917,-0.0372,0.0226,-0.2041,4.0000
2024-11-08|15:44:07.119,-0.0430,0.0520,-0.1644,4.0000
2024-11-08|15:44:07.321,-0.0774,0.0823,-0.1429,4.0000
2024-11-08|15:44:07.522,-0.0988,0.1087,-0.1347,4.0000
2024-11-08|15:44:07.726,-0.0988,0.1087,-0.1347,4.0000
2024-11-08|15:44:07.929,-0.0719,0.1299,-0.1319,4.0000
2024-11-08|15:44:08.131,-0.0382,0.1477,-0.1315,4.0000
2024-11-08|15:44:08.334,-0.0254,0.1646,-0.1348,4.0000
2024-11-08|15:44:08.538,-0.0254,0.1801,-0.1395,4.0000
2024-11-08|15:44:08.739,-0.0240,0.1917,-0.1395,4.0000
2024-11-08|15:44:08.943,-0.0240,0.1917,-0.1389,4.0000
2024-11-08|15:44:09.161,-0.0240,0.1981,-0.1247,4.0000
2024-11-08|15:44:09.363,-0.0240,0.1987,-0.0973,4.0000
2024-11-08|15:44:09.564,-0.0240,0.1940,-0.0675,4.0000
2024-11-08|15:44:09.767,-0.0307,0.1854,-0.0506,4.0000
2024-11-08|15:44:09.971,-0.0369,0.1747,-0.0506,4.0000
2024-11-08|15:44:10.171,-0.0369,0.1747,-0.0566,4.0000
2024-11-08|15:44:10.373,-0.0428,0.1631,-0.0829,4.0000
2024-11-08|15:44:10.574,-0.0282,0.1489,-0.1132,4.0000
2024-11-08|15:44:10.777,-0.0183,0.1297,-0.1319,4.0000
2024-11-08|15:44:10.979,-0.0158,0.1051,-0.1329,4.0000
2024-11-08|15:44:11.180,-0.0152,0.0784,-0.1205,4.0000
2024-11-08|15:44:11.382,-0.0152,0.0784,-0.1205,4.0000
2024-11-08|15:44:11.584,-0.0033,0.0521,-0.0967,4.0000
2024-11-08|15:44:11.789,0.0177,0.0256,-0.0644,4.0000
2024-11-08|15:44:11.990,0.0377,-0.0028,-0.0334,4.0000
2024-11-08|15:44:12.195,0.0243,-0.0309,-0.0147,4.0000
2024-11-08|15:44:12.393,-0.0079,-0.0532,-0.0134,4.0000
2024-11-08|15:44:12.596,-0.0079,-0.0532,-0.0134,4.0000
2024-11-08|15:44:12.798,-0.0325,-0.0659,-0.0290,4.0000
2024-11-08|15:44:13.000,-0.0450,-0.0712,-0.0573,4.0000
2024-11-08|15:44:13.206,-0.0358,-0.0743,-0.0865,4.0000
2024-11-08|15:44:13.408,-0.0134,-0.0794,-0.0955,4.0000
2024-11-08|15:44:13.614,0.0035,-0.0889,-0.0722,4.0000
2024-11-08|15:44:13.815,0.0139,-0.1028,-0.0722,4.0000
2024-11-08|15:44:14.017,0.0139,-0.1028,-0.0321,4.0000
2024-11-08|15:44:14.220,0.0292,-0.1176,-0.0015,4.0000
2024-11-08|15:44:14.421,0.0214,-0.1283,0.0081,4.0000
2024-11-08|15:44:14.626,0.0039,-0.1324,0.0012,4.0000
2024-11-08|15:44:14.827,-0.0002,-0.1330,-0.0124,4.0000
2024-11-08|15:44:15.029,-0.0002,-0.1330,-0.0124,4.0000
2024-11-08|15:44:15.231,-0.0070,-0.1344,-0.0312,4.0000
2024-11-08|15:44:15.436,-0.0050,-0.1351,-0.0575,4.0000
2024-11-08|15:44:15.638,-0.0127,-0.1307,-0.0859,4.0000
2024-11-08|15:44:15.843,-0.0140,-0.1197,-0.1075,4.0000
2024-11-08|15:44:16.045,-0.0196,-0.1070,-0.1188,5.0000
2024-11-08|15:44:16.246,-0.0268,-0.0977,-0.1248,5.0000
2024-11-08|15:44:16.449,-0.0268,-0.0977,-0.1248,5.0000
2024-11-08|15:44:16.653,-0.0290,-0.0922,-0.1307,5.0000
2024-11-08|15:44:16.855,-0.0290,-0.0898,-0.1396,5.0000
2024-11-08|15:44:17.057,-0.0166,-0.0899,-0.1556,5.0000
2024-11-08|15:44:17.258,0.0127,-0.0904,-0.1847,5.0000
2024-11-08|15:44:17.475,0.0151,-0.0877,-0.2275,5.0000
2024-11-08|15:44:17.678,0.0151,-0.0877,-0.2275,5.0000
2024-11-08|15:44:17.879,0.0138,-0.0809,-0.2749,5.0000
2024-11-08|15:44:18.085,0.0089,-0.0728,-0.3096,5.0000
2024-11-08|15:44:18.283,0.0176,-0.0664,-0.3250,5.0000
2024-11-08|15:44:18.486,0.0176,-0.0612,-0.3317,5.0000
2024-11-08|15:44:18.689,0.0153,-0.0570,-0.3317,5.0000
2024-11-08|15:44:18.890,0.0153,-0.0570,-0.3400,5.0000
2024-11-08|15:44:19.107,-0.0204,-0.0559,-0.3485,5.0000
2024-11-08|15:44:19.308,-0.0720,-0.0611,-0.3527,5.0000
2024-11-08|15:44:19.509,-0.0809,-0.0730,-0.3540,5.0000
2024-11-08|15:44:19.711,-0.0809,-0.0882,-0.3578,5.0000
2024-11-08|15:44:19.914,-0.0381,-0.1027,-0.3578,5.0000
2024-11-08|15:44:20.119,-0.0381,-0.1027,-0.3617,5.0000
2024-11-08|15:44:20.321,0.0589,-0.1142,-0.3557,5.0000
2024-11-08|15:44:20.524,0.1304,-0.1221,-0.3379,5.0000
2024-11-08|15:44:20.727,0.1421,-0.1265,-0.3236,5.0000
2024-11-08|15:44:20.928,0.1421,-0.1289,-0.3273,5.0000
2024-11-08|15:44:21.128,0.1249,-0.1320,-0.3502,5.0000
2024-11-08|15:44:21.334,0.1249,-0.1320,-0.3502,5.0000
2024-11-08|15:44:21.534,0.0992,-0.1371,-0.3782,5.0000
2024-11-08|15:44:21.739,0.0859,-0.1429,-0.3978,5.0000
2024-11-08|15:44:21.942,0.0721,-0.1456,-0.4094,5.0000
2024-11-08|15:44:22.143,0.0517,-0.1414,-0.4206,5.0000
2024-11-08|15:44:22.345,0.0333,-0.1295,-0.4345,5.0000
2024-11-08|15:44:22.548,0.0333,-0.1295,-0.4345,5.0000
2024-11-08|15:44:22.751,0.0536,-0.1140,-0.4503,5.0000
2024-11-08|15:44:22.956,0.0772,-0.1007,-0.4620,5.0000
2024-11-08|15:44:23.157,0.0905,-0.0931,-0.4605,5.0000
2024-11-08|15:44:23.361,0.1016,-0.0908,-0.4415,5.0000
2024-11-08|15:44:23.563,0.1205,-0.0902,-0.4138,5.0000
2024-11-08|15:44:23.766,0.1205,-0.0902,-0.4138,5.0000
2024-11-08|15:44:23.968,0.1389,-0.0866,-0.3893,5.0000
2024-11-08|15:44:24.168,0.1390,-0.0783,-0.3692,5.0000
2024-11-08|15:44:24.373,0.0962,-0.0688,-0.3470,5.0000
2024-11-08|15:44:24.576,0.0990,-0.0633,-0.3213,5.0000
2024-11-08|15:44:24.779,0.1250,-0.0644,-0.2955,5.0000
2024-11-08|15:44:24.997,0.1250,-0.0644,-0.2955,5.0000
2024-11-08|15:44:25.202,0.1487,-0.0699,-0.2731,5.0000
2024-11-08|15:44:25.408,0.1717,-0.0774,-0.2551,5.0000
2024-11-08|15:44:25.608,0.1774,-0.0872,-0.2389,5.0000
2024-11-08|15:44:25.809,0.1793,-0.1017,-0.2241,5.0000
2024-11-08|15:44:26.014,0.1794,-0.1223,-0.2106,5.0000
2024-11-08|15:44:26.218,0.1794,-0.1470,-0.2106,5.0000
2024-11-08|15:44:26.423,0.1794,-0.1470,-0.1999,5.0000
2024-11-08|15:44:26.626,0.1794,-0.1698,-0.1955,5.0000
2024-11-08|15:44:26.827,0.1736,-0.1830,-0.1994,5.0000
2024-11-08|15:44:27.030,0.1565,-0.1852,-0.2113,5.0000
2024-11-08|15:44:27.232,0.1542,-0.1842,-0.2290,5.0000
2024-11-08|15:44:27.434,0.1494,-0.1915,-0.2539,5.0000
2024-11-08|15:44:27.640,0.1494,-0.1915,-0.2539,5.0000
2024-11-08|15:44:27.858,0.1328,-0.2093,-0.2914,5.0000
2024-11-08|15:44:28.076,0.1344,-0.2256,-0.3424,5.0000
2024-11-08|15:44:28.280,0.1477,-0.2279,-0.3986,5.0000
2024-11-08|15:44:28.483,0.1586,-0.2171,-0.4477,5.0000
2024-11-08|15:44:28.684,0.1570,-0.2052,-0.4841,5.0000
2024-11-08|15:44:28.888,0.1570,-0.2052,-0.4841,5.0000
2024-11-08|15:44:29.089,0.1340,-0.1989,-0.5086,5.0000
2024-11-08|15:44:29.293,0.0752,-0.1960,-0.5202,5.0000
2024-11-08|15:44:29.493,0.0554,-0.1930,-0.5140,5.0000
2024-11-08|15:44:29.696,0.0554,-0.1898,-0.4984,5.0000
2024-11-08|15:44:29.899,0.0554,-0.1870,-0.4854,5.0000
2024-11-08|15:44:30.104,0.0554,-0.1853,-0.4816,5.0000
2024-11-08|15:44:30.308,0.0554,-0.1853,-0.4816,5.0000
2024-11-08|15:44:30.511,0.0554,-0.1849,-0.4816,5.0000
2024-11-08|15:44:30.714,0.0554,-0.1843,-0.4724,5.0000
2024-11-08|15:44:30.916,0.0609,-0.1816,-0.4479,5.0000
2024-11-08|15:44:31.119,0.0730,-0.1756,-0.4122,5.0000
2024-11-08|15:44:31.324,0.0730,-0.1756,-0.4122,5.0000
2024-11-08|15:44:31.526,0.0763,-0.1678,-0.3767,5.0000
2024-11-08|15:44:31.726,0.0582,-0.1637,-0.3504,5.0000
2024-11-08|15:44:31.928,0.0366,-0.1649,-0.3363,5.0000
2024-11-08|15:44:32.128,0.0093,-0.1682,-0.3329,5.0000
2024-11-08|15:44:32.330,-0.0315,-0.1669,-0.3367,5.0000
2024-11-08|15:44:32.532,-0.0416,-0.1580,-0.3367,5.0000
2024-11-08|15:44:32.738,-0.0416,-0.1580,-0.3455,5.0000
2024-11-08|15:44:32.940,-0.0361,-0.1447,-0.3597,5.0000
2024-11-08|15:44:33.160,-0.0291,-0.1324,-0.3818,5.0000
2024-11-08|15:44:33.360,-0.0191,-0.1244,-0.4092,5.0000
2024-11-08|15:44:33.563,-0.0087,-0.1216,-0.4367,5.0000
2024-11-08|15:44:33.765,-0.0078,-0.1224,-0.4606,5.0000
2024-11-08|15:44:33.966,-0.0219,-0.1251,-0.4845,5.0000
2024-11-08|15:44:34.167,-0.0379,-0.1291,-0.5183,5.0000
2024-11-08|15:44:34.370,-0.0875,-0.1329,-0.5672,5.0000
2024-11-08|15:44:34.590,-0.1006,-0.1334,-0.5672,5.0000
2024-11-08|15:44:34.807,-0.1006,-0.1334,-0.6263,5.0000
2024-11-08|15:44:35.009,-0.0730,-0.1291,-0.6835,5.0000
2024-11-08|15:44:35.211,-0.0412,-0.1218,-0.7299,5.0000
2024-11-08|15:44:35.413,-0.0277,-0.1164,-0.7535,5.0000
2024-11-08|15:44:35.617,-0.0190,-0.1169,-0.7327,5.0000
2024-11-08|15:44:35.821,-0.0145,-0.1254,-0.6638,5.0000
2024-11-08|15:44:36.028,-0.0145,-0.1254,-0.6638,5.0000
2024-11-08|15:44:36.227,-0.0145,-0.1434,-0.5802,5.0000
2024-11-08|15:44:36.429,-0.0145,-0.1694,-0.5177,5.0000
2024-11-08|15:44:36.630,-0.0227,-0.1977,-0.4876,5.0000
2024-11-08|15:44:36.830,-0.0353,-0.2176,-0.4824,5.0000
2024-11-08|15:44:37.030,-0.0353,-0.2176,-0.4824,5.0000
2024-11-08|15:44:37.235,-0.0383,-0.2217,-0.4875,5.0000
2024-11-08|15:44:37.433,-0.0578,-0.2149,-0.4924,5.0000
2024-11-08|15:44:37.637,-0.0778,-0.2088,-0.4947,5.0000
2024-11-08|15:44:37.857,-0.0901,-0.2102,-0.4947,5.0000
2024-11-08|15:44:38.057,-0.0975,-0.2162,-0.4928,5.0000
2024-11-08|15:44:38.260,-0.1065,-0.2217,-0.4918,5.0000
2024-11-08|15:44:38.461,-0.1065,-0.2217,-0.4918,5.0000
2024-11-08|15:44:38.681,-0.1065,-0.2266,-0.4950,5.0000
2024-11-08|15:44:38.883,-0.1089,-0.2346,-0.5055,5.0000
2024-11-08|15:44:39.087,-0.1663,-0.2458,-0.5235,5.0000
2024-11-08|15:44:39.289,-0.2082,-0.2557,-0.5448,5.0000
2024-11-08|15:44:39.491,-0.2021,-0.2591,-0.5607,5.0000
2024-11-08|15:44:39.696,-0.2021,-0.2591,-0.5607,5.0000
2024-11-08|15:44:39.902,-0.1409,-0.2550,-0.5583,5.0000
