timestamp,alpha,beta,theta,diff
2024-11-08|16:28:04.327,-0.1390,-0.0847,-0.5668,4.0000
2024-11-08|16:28:04.529,-0.1666,-0.0847,-0.5460,4.0000
2024-11-08|16:28:04.730,-0.1666,-0.0697,-0.5460,4.0000
2024-11-08|16:28:04.932,-0.1807,-0.0650,-0.5153,4.0000
2024-11-08|16:28:05.134,-0.1881,-0.0685,-0.4868,4.0000
2024-11-08|16:28:05.353,-0.1948,-0.0784,-0.4675,4.0000
2024-11-08|16:28:05.555,-0.1707,-0.0925,-0.4598,4.0000
2024-11-08|16:28:05.758,-0.1506,-0.1063,-0.4601,4.0000
2024-11-08|16:28:05.959,-0.1450,-0.1149,-0.4626,4.0000
2024-11-08|16:28:06.163,-0.1450,-0.1149,-0.4626,4.0000
2024-11-08|16:28:06.364,-0.1377,-0.1164,-0.4583,4.0000
2024-11-08|16:28:06.564,-0.1244,-0.1115,-0.4401,4.0000
2024-11-08|16:28:06.767,-0.1047,-0.1050,-0.4116,4.0000
2024-11-08|16:28:06.969,-0.0974,-0.1040,-0.3837,4.0000
2024-11-08|16:28:07.171,-0.1014,-0.1146,-0.3661,4.0000
2024-11-08|16:28:07.374,-0.1014,-0.1146,-0.3661,4.0000
2024-11-08|16:28:07.576,-0.1134,-0.1361,-0.3591,4.0000
2024-11-08|16:28:07.778,-0.1382,-0.1596,-0.3566,4.0000
2024-11-08|16:28:07.979,-0.1688,-0.1738,-0.3501,4.0000
2024-11-08|16:28:08.181,-0.0847,-0.1740,-0.3393,4.0000
2024-11-08|16:28:08.382,-0.0250,-0.1740,-0.3318,4.0000
2024-11-08|16:28:08.586,-0.0250,-0.1643,-0.3318,4.0000
2024-11-08|16:28:08.787,-0.0172,-0.1502,-0.3351,4.0000
2024-11-08|16:28:08.991,-0.0136,-0.1349,-0.3491,4.0000
2024-11-08|16:28:09.194,-0.0092,-0.1183,-0.3675,4.0000
2024-11-08|16:28:09.396,-0.0094,-0.1006,-0.3852,4.0000
2024-11-08|16:28:09.599,-0.0244,-0.0840,-0.4045,4.0000
2024-11-08|16:28:09.801,-0.0448,-0.0840,-0.4045,4.0000
2024-11-08|16:28:10.007,-0.0448,-0.0726,-0.4318,4.0000
2024-11-08|16:28:10.207,-0.0575,-0.0701,-0.4709,4.0000
2024-11-08|16:28:10.409,-0.0526,-0.0754,-0.5161,4.0000
2024-11-08|16:28:10.628,-0.0307,-0.0835,-0.5539,4.0000
2024-11-08|16:28:10.831,0.0261,-0.0897,-0.5689,4.0000
2024-11-08|16:28:11.032,0.0564,-0.0897,-0.5626,4.0000
2024-11-08|16:28:11.232,0.0564,-0.0935,-0.5626,4.0000
2024-11-08|16:28:11.436,0.0706,-0.0972,-0.5506,4.0000
2024-11-08|16:28:11.637,0.0766,-0.1038,-0.5505,4.0000
2024-11-08|16:28:11.838,0.0750,-0.1125,-0.5677,4.0000
2024-11-08|16:28:12.056,0.0535,-0.1195,-0.5967,4.0000
2024-11-08|16:28:12.259,0.0050,-0.1222,-0.6223,4.0000
2024-11-08|16:28:12.460,-0.0368,-0.1219,-0.6352,4.0000
2024-11-08|16:28:12.661,-0.0642,-0.1219,-0.6352,4.0000
2024-11-08|16:28:12.863,-0.0642,-0.1234,-0.6356,4.0000
2024-11-08|16:28:13.064,-0.0760,-0.1289,-0.6272,4.0000
2024-11-08|16:28:13.265,-0.0760,-0.1354,-0.6122,4.0000
2024-11-08|16:28:13.467,-0.0760,-0.1383,-0.5964,4.0000
2024-11-08|16:28:13.671,-0.0760,-0.1341,-0.5851,4.0000
2024-11-08|16:28:13.873,-0.0760,-0.1341,-0.5851,4.0000
2024-11-08|16:28:14.075,-0.0760,-0.1233,-0.5797,4.0000
2024-11-08|16:28:14.277,-0.0760,-0.1101,-0.5741,4.0000
2024-11-08|16:28:14.480,-0.0760,-0.1000,-0.5641,4.0000
2024-11-08|16:28:14.682,-0.1236,-0.0973,-0.5533,4.0000
2024-11-08|16:28:14.883,-0.2003,-0.1038,-0.5497,4.0000
2024-11-08|16:28:15.086,-0.2003,-0.1038,-0.5497,4.0000
2024-11-08|16:28:15.288,-0.2157,-0.1160,-0.5574,4.0000
2024-11-08|16:28:15.489,-0.2077,-0.1291,-0.5726,4.0000
2024-11-08|16:28:15.693,-0.1900,-0.1405,-0.5829,5.0000
2024-11-08|16:28:15.895,-0.1319,-0.1486,-0.5787,5.0000
2024-11-08|16:28:16.097,-0.1260,-0.1516,-0.5598,5.0000
2024-11-08|16:28:16.301,-0.1260,-0.1516,-0.5598,5.0000
2024-11-08|16:28:16.501,-0.1439,-0.1482,-0.5381,5.0000
2024-11-08|16:28:16.705,-0.1556,-0.1416,-0.5300,5.0000
2024-11-08|16:28:16.907,-0.1556,-0.1355,-0.5440,5.0000
2024-11-08|16:28:17.124,-0.1554,-0.1271,-0.5702,5.0000
2024-11-08|16:28:17.327,-0.1507,-0.1121,-0.5854,5.0000
2024-11-08|16:28:17.529,-0.1340,-0.0939,-0.5720,5.0000
2024-11-08|16:28:17.732,-0.1340,-0.0939,-0.5720,5.0000
2024-11-08|16:28:17.934,-0.0848,-0.0806,-0.5372,5.0000
2024-11-08|16:28:18.136,-0.0016,-0.0770,-0.4958,5.0000
2024-11-08|16:28:18.339,0.0053,-0.0785,-0.4546,5.0000
2024-11-08|16:28:18.559,0.0047,-0.0766,-0.4162,5.0000
2024-11-08|16:28:18.762,0.0047,-0.0675,-0.3861,5.0000
2024-11-08|16:28:18.964,0.0023,-0.0538,-0.3683,5.0000
2024-11-08|16:28:19.168,-0.0023,-0.0395,-0.3605,5.0000
2024-11-08|16:28:19.369,-0.0023,-0.0395,-0.3605,5.0000
2024-11-08|16:28:19.573,-0.0035,-0.0274,-0.3482,5.0000
2024-11-08|16:28:19.791,-0.0035,-0.0174,-0.3147,5.0000
2024-11-08|16:28:19.993,-0.0002,-0.0079,-0.2597,5.0000
2024-11-08|16:28:20.196,0.0033,0.0021,-0.1997,5.0000
2024-11-08|16:28:20.398,0.0033,0.0104,-0.1508,5.0000
2024-11-08|16:28:20.602,0.0033,0.0104,-0.1508,5.0000
2024-11-08|16:28:20.804,0.0033,0.0116,-0.1165,5.0000
2024-11-08|16:28:21.007,-0.0007,0.0019,-0.0948,5.0000
2024-11-08|16:28:21.208,-0.0022,-0.0160,-0.0858,5.0000
2024-11-08|16:28:21.410,0.0069,-0.0354,-0.0905,5.0000
2024-11-08|16:28:21.614,0.0177,-0.0509,-0.1064,5.0000
2024-11-08|16:28:21.816,-0.0024,-0.0624,-0.1242,5.0000
2024-11-08|16:28:22.017,-0.0024,-0.0624,-0.1242,5.0000
2024-11-08|16:28:22.218,0.0475,-0.0711,-0.1328,5.0000
2024-11-08|16:28:22.421,0.0655,-0.0782,-0.1272,5.0000
2024-11-08|16:28:22.625,0.0688,-0.0857,-0.1134,5.0000
2024-11-08|16:28:22.826,0.0891,-0.0974,-0.1013,5.0000
2024-11-08|16:28:23.030,0.1534,-0.1142,-0.1008,5.0000
2024-11-08|16:28:23.231,0.1784,-0.1336,-0.1184,5.0000
2024-11-08|16:28:23.435,0.1784,-0.1336,-0.1184,5.0000
2024-11-08|16:28:23.637,0.1862,-0.1530,-0.1532,5.0000
2024-11-08|16:28:23.839,0.1921,-0.1728,-0.1953,5.0000
2024-11-08|16:28:24.041,0.1999,-0.1934,-0.2315,5.0000
2024-11-08|16:28:24.242,0.1999,-0.2126,-0.2588,5.0000
2024-11-08|16:28:24.445,0.1999,-0.2280,-0.2834,5.0000
2024-11-08|16:28:24.647,0.1999,-0.2280,-0.2834,5.0000
2024-11-08|16:28:24.849,0.1999,-0.2394,-0.3067,5.0000
2024-11-08|16:28:25.052,0.1999,-0.2474,-0.3234,5.0000
2024-11-08|16:28:25.256,0.2079,-0.2517,-0.3326,5.0000
2024-11-08|16:28:25.460,0.2165,-0.2521,-0.3452,5.0000
2024-11-08|16:28:25.661,0.2169,-0.2517,-0.3725,5.0000
2024-11-08|16:28:25.864,0.1925,-0.2539,-0.4132,5.0000
2024-11-08|16:28:26.067,0.1925,-0.2539,-0.4132,5.0000
2024-11-08|16:28:26.270,0.1778,-0.2595,-0.4525,5.0000
2024-11-08|16:28:26.470,0.1778,-0.2678,-0.4781,5.0000
2024-11-08|16:28:26.673,0.1778,-0.2793,-0.4931,5.0000
2024-11-08|16:28:26.877,0.1508,-0.2955,-0.5095,5.0000
2024-11-08|16:28:27.093,0.1017,-0.3162,-0.5349,5.0000
2024-11-08|16:28:27.296,0.0787,-0.3381,-0.5700,5.0000
2024-11-08|16:28:27.498,0.0568,-0.3381,-0.5700,5.0000
2024-11-08|16:28:27.701,0.0568,-0.3563,-0.6096,5.0000
2024-11-08|16:28:27.903,0.0205,-0.3663,-0.6458,5.0000
2024-11-08|16:28:28.119,0.0049,-0.3641,-0.6734,5.0000
2024-11-08|16:28:28.321,-0.0003,-0.3492,-0.6928,5.0000
2024-11-08|16:28:28.525,-0.0096,-0.3267,-0.7075,5.0000
2024-11-08|16:28:28.728,-0.0257,-0.3034,-0.7140,5.0000
2024-11-08|16:28:28.929,-0.0451,-0.2828,-0.7049,5.0000
2024-11-08|16:28:29.132,-0.0451,-0.2828,-0.7049,5.0000
2024-11-08|16:28:29.334,-0.0767,-0.2640,-0.6820,5.0000
2024-11-08|16:28:29.535,-0.1076,-0.2446,-0.6589,5.0000
2024-11-08|16:28:29.740,-0.1180,-0.2216,-0.6461,5.0000
2024-11-08|16:28:29.942,-0.1063,-0.1931,-0.6306,5.0000
2024-11-08|16:28:30.144,-0.0801,-0.1931,-0.6306,5.0000
2024-11-08|16:28:30.345,-0.0801,-0.1621,-0.5896,5.0000
2024-11-08|16:28:30.550,-0.0658,-0.1342,-0.5197,5.0000
2024-11-08|16:28:30.753,-0.0935,-0.1130,-0.4419,5.0000
2024-11-08|16:28:30.956,-0.1334,-0.0978,-0.3773,5.0000
2024-11-08|16:28:31.159,-0.1196,-0.0867,-0.3298,5.0000
2024-11-08|16:28:31.361,-0.1196,-0.0867,-0.3298,5.0000
2024-11-08|16:28:31.565,-0.1086,-0.0802,-0.2921,5.0000
2024-11-08|16:28:31.767,-0.1072,-0.0806,-0.2580,5.0000
2024-11-08|16:28:31.968,-0.1005,-0.0864,-0.2278,5.0000
2024-11-08|16:28:32.171,-0.1005,-0.0895,-0.2048,5.0000
2024-11-08|16:28:32.372,-0.1005,-0.0834,-0.1929,5.0000
2024-11-08|16:28:32.592,-0.1005,-0.0834,-0.1929,5.0000
2024-11-08|16:28:32.795,-0.1005,-0.0721,-0.1923,5.0000
2024-11-08|16:28:32.996,-0.1005,-0.0665,-0.1992,5.0000
2024-11-08|16:28:33.199,-0.1005,-0.0727,-0.2076,5.0000
2024-11-08|16:28:33.401,-0.1005,-0.0894,-0.2129,5.0000
2024-11-08|16:28:33.604,-0.0959,-0.1096,-0.2165,5.0000
2024-11-08|16:28:33.807,-0.0937,-0.1230,-0.2233,5.0000
2024-11-08|16:28:34.009,-0.0654,-0.1230,-0.2369,5.0000
2024-11-08|16:28:34.230,-0.0654,-0.1207,-0.2369,5.0000
2024-11-08|16:28:34.435,-0.0269,-0.1027,-0.2563,5.0000
2024-11-08|16:28:34.637,0.0080,-0.0793,-0.2730,5.0000
2024-11-08|16:28:34.839,0.0149,-0.0602,-0.2799,5.0000
2024-11-08|16:28:35.040,0.0228,-0.0474,-0.2765,5.0000
2024-11-08|16:28:35.243,0.0533,-0.0474,-0.2696,5.0000
2024-11-08|16:28:35.462,0.0533,-0.0380,-0.2696,5.0000
2024-11-08|16:28:35.668,0.0662,-0.0319,-0.2645,5.0000
2024-11-08|16:28:35.869,0.0662,-0.0325,-0.2611,5.0000
2024-11-08|16:28:36.074,0.0662,-0.0417,-0.2541,5.0000
2024-11-08|16:28:36.277,0.0662,-0.0548,-0.2403,5.0000
2024-11-08|16:28:36.480,0.0662,-0.0639,-0.2188,5.0000
2024-11-08|16:28:36.680,0.0662,-0.0642,-0.1927,5.0000
2024-11-08|16:28:36.882,0.0662,-0.0642,-0.1927,5.0000
2024-11-08|16:28:37.086,0.0662,-0.0537,-0.1662,5.0000
2024-11-08|16:28:37.288,0.0887,-0.0335,-0.1455,5.0000
2024-11-08|16:28:37.489,0.1240,-0.0105,-0.1358,5.0000
2024-11-08|16:28:37.692,0.1592,0.0042,-0.1382,5.0000
2024-11-08|16:28:37.893,0.1776,0.0042,-0.1472,5.0000
2024-11-08|16:28:38.113,0.1776,0.0046,-0.1472,5.0000
2024-11-08|16:28:38.316,0.1737,-0.0051,-0.1543,5.0000
2024-11-08|16:28:38.518,0.1637,-0.0164,-0.1537,5.0000
2024-11-08|16:28:38.719,0.1398,-0.0245,-0.1508,5.0000
2024-11-08|16:28:38.922,0.1029,-0.0293,-0.1538,5.0000
2024-11-08|16:28:39.126,0.1197,-0.0292,-0.1646,5.0000
2024-11-08|16:28:39.331,0.1197,-0.0292,-0.1646,5.0000
2024-11-08|16:28:39.533,0.1507,-0.0222,-0.1786,5.0000
2024-11-08|16:28:39.735,0.1607,-0.0101,-0.1899,5.0000
2024-11-08|16:28:39.937,0.1607,0.0013,-0.1983,5.0000
2024-11-08|16:28:40.140,0.1607,0.0079,-0.2096,5.0000
2024-11-08|16:28:40.340,0.1607,0.0099,-0.2293,5.0000
2024-11-08|16:28:40.544,0.1607,0.0062,-0.2595,5.0000
2024-11-08|16:28:40.746,0.1607,0.0062,-0.2595,5.0000
2024-11-08|16:28:40.947,0.1702,-0.0061,-0.2951,5.0000
2024-11-08|16:28:41.148,0.1829,-0.0277,-0.3269,5.0000
2024-11-08|16:28:41.348,0.2024,-0.0525,-0.3464,5.0000
2024-11-08|16:28:41.549,0.2120,-0.0731,-0.3553,5.0000
2024-11-08|16:28:41.752,0.2058,-0.0884,-0.3667,5.0000
2024-11-08|16:28:41.956,0.1970,-0.1031,-0.3942,5.0000
2024-11-08|16:28:42.157,0.1970,-0.1031,-0.3942,5.0000
2024-11-08|16:28:42.375,0.1697,-0.1196,-0.4383,5.0000
2024-11-08|16:28:42.578,0.1619,-0.1348,-0.4834,5.0000
2024-11-08|16:28:42.783,0.1556,-0.1472,-0.5145,5.0000
2024-11-08|16:28:42.984,0.1482,-0.1578,-0.5312,5.0000
2024-11-08|16:28:43.187,0.1377,-0.1664,-0.5458,5.0000
2024-11-08|16:28:43.389,0.1147,-0.1664,-0.5458,5.0000
2024-11-08|16:28:43.592,0.1147,-0.1691,-0.5659,5.0000
2024-11-08|16:28:43.794,0.0786,-0.1629,-0.5910,5.0000
2024-11-08|16:28:43.996,0.0666,-0.1515,-0.6136,5.0000
2024-11-08|16:28:44.198,0.0666,-0.1403,-0.6270,5.0000
2024-11-08|16:28:44.400,0.0686,-0.1403,-0.6270,5.0000
2024-11-08|16:28:44.603,0.0686,-0.1314,-0.6308,5.0000
2024-11-08|16:28:44.805,0.0702,-0.1226,-0.6307,5.0000
2024-11-08|16:28:45.008,0.0731,-0.1113,-0.6325,5.0000
2024-11-08|16:28:45.209,0.0472,-0.0946,-0.6383,5.0000
2024-11-08|16:28:45.427,0.0123,-0.0711,-0.6449,5.0000
2024-11-08|16:28:45.628,0.0038,-0.0430,-0.6444,6.0000
2024-11-08|16:28:45.830,0.0038,-0.0430,-0.6444,6.0000
2024-11-08|16:28:46.032,-0.0119,-0.0159,-0.6350,6.0000
2024-11-08|16:28:46.237,-0.0155,0.0054,-0.6260,6.0000
2024-11-08|16:28:46.439,-0.0155,0.0194,-0.6249,6.0000
2024-11-08|16:28:46.642,-0.0155,0.0267,-0.6303,6.0000
2024-11-08|16:28:46.843,-0.0155,0.0274,-0.6357,6.0000
2024-11-08|16:28:47.044,-0.0155,0.0274,-0.6357,6.0000
2024-11-08|16:28:47.264,-0.0155,0.0218,-0.6386,6.0000
2024-11-08|16:28:47.467,-0.0141,0.0109,-0.6384,6.0000
2024-11-08|16:28:47.670,0.0181,-0.0022,-0.6340,6.0000
2024-11-08|16:28:47.872,0.0350,-0.0151,-0.6239,6.0000
2024-11-08|16:28:48.075,0.0409,-0.0257,-0.6015,6.0000
2024-11-08|16:28:48.277,0.0734,-0.0340,-0.5609,6.0000
2024-11-08|16:28:48.478,0.0734,-0.0340,-0.5609,6.0000
2024-11-08|16:28:48.681,0.1024,-0.0405,-0.5098,6.0000
2024-11-08|16:28:48.883,0.1036,-0.0475,-0.4666,6.0000
2024-11-08|16:28:49.085,0.0973,-0.0586,-0.4466,6.0000
2024-11-08|16:28:49.285,0.0917,-0.0733,-0.4510,6.0000
2024-11-08|16:28:49.487,0.0793,-0.0877,-0.4689,6.0000
2024-11-08|16:28:49.688,0.0781,-0.0988,-0.4832,6.0000
2024-11-08|16:28:49.892,0.0794,-0.1078,-0.4827,6.0000
2024-11-08|16:28:50.094,0.0794,-0.1078,-0.4827,6.0000
2024-11-08|16:28:50.296,0.0794,-0.1184,-0.4671,6.0000
2024-11-08|16:28:50.498,0.0794,-0.1294,-0.4410,6.0000
2024-11-08|16:28:50.700,0.0794,-0.1356,-0.4086,6.0000
2024-11-08|16:28:50.903,0.0794,-0.1343,-0.3764,6.0000
2024-11-08|16:28:51.106,0.0794,-0.1343,-0.3764,6.0000
2024-11-08|16:28:51.309,0.0794,-0.1266,-0.3492,6.0000
2024-11-08|16:28:51.511,0.0647,-0.1176,-0.3221,6.0000
2024-11-08|16:28:51.715,0.1707,-0.0990,-0.2444,6.0000
2024-11-08|16:28:51.916,0.4873,-0.0576,-0.0662,6.0000
2024-11-08|16:28:52.118,0.6991,0.0036,0.1512,6.0000
2024-11-08|16:28:52.320,0.6991,0.0036,0.1512,6.0000
2024-11-08|16:28:52.523,0.7458,0.0634,0.3282,6.0000
2024-11-08|16:28:52.725,0.7458,0.1036,0.4416,6.0000
2024-11-08|16:28:52.928,0.7458,0.1215,0.4983,6.0000
2024-11-08|16:28:53.129,0.7458,0.1257,0.5191,6.0000
2024-11-08|16:28:53.330,0.7458,0.1271,0.5252,6.0000
2024-11-08|16:28:53.532,0.7458,0.1271,0.5277,6.0000
2024-11-08|16:28:53.734,0.7458,0.1319,0.5277,6.0000
2024-11-08|16:28:53.935,0.7458,0.1425,0.5289,6.0000
2024-11-08|16:28:54.136,0.7458,0.1571,0.5296,6.0000
2024-11-08|16:28:54.355,0.7458,0.1707,0.5300,6.0000
2024-11-08|16:28:54.557,0.7458,0.1792,0.5308,6.0000
2024-11-08|16:28:54.760,0.7458,0.1826,0.5315,6.0000
2024-11-08|16:28:54.965,0.7458,0.1841,0.5307,6.0000
2024-11-08|16:28:55.165,0.7458,0.1841,0.5307,6.0000
2024-11-08|16:28:55.366,0.7458,0.1791,0.5193,6.0000
2024-11-08|16:28:55.567,0.7458,0.1563,0.4781,6.0000
2024-11-08|16:28:55.770,0.7458,0.1082,0.3849,6.0000
2024-11-08|16:28:55.988,0.6367,0.0418,0.2281,6.0000
2024-11-08|16:28:56.189,0.3906,-0.0188,0.0198,6.0000
2024-11-08|16:28:56.390,0.1962,-0.0499,-0.1708,6.0000
2024-11-08|16:28:56.591,0.1962,-0.0499,-0.1708,6.0000
2024-11-08|16:28:56.792,0.1312,-0.0490,-0.2586,6.0000
2024-11-08|16:28:56.995,0.1009,-0.0310,-0.2661,6.0000
2024-11-08|16:28:57.198,0.0649,-0.0107,-0.2559,6.0000
2024-11-08|16:28:57.401,0.0723,0.0015,-0.2507,6.0000
2024-11-08|16:28:57.602,0.0929,0.0009,-0.2565,6.0000
2024-11-08|16:28:57.806,0.1478,0.0009,-0.2714,6.0000
2024-11-08|16:28:58.024,0.1478,-0.0094,-0.2714,6.0000
2024-11-08|16:28:58.240,0.1714,-0.0229,-0.2913,6.0000
2024-11-08|16:28:58.442,0.1792,-0.0357,-0.3101,6.0000
2024-11-08|16:28:58.654,0.1797,-0.0482,-0.3241,6.0000
2024-11-08|16:28:58.855,0.1797,-0.0591,-0.3314,6.0000
2024-11-08|16:28:59.057,0.1797,-0.0646,-0.3330,6.0000
2024-11-08|16:28:59.260,0.1797,-0.0623,-0.3315,6.0000
2024-11-08|16:28:59.461,0.1797,-0.0623,-0.3315,6.0000
2024-11-08|16:28:59.666,0.1804,-0.0545,-0.3293,6.0000
2024-11-08|16:28:59.867,0.2046,-0.0459,-0.3281,6.0000
2024-11-08|16:29:00.069,0.2502,-0.0397,-0.3240,6.0000
2024-11-08|16:29:00.272,0.2904,-0.0401,-0.3080,6.0000
2024-11-08|16:29:00.475,0.2906,-0.0514,-0.2718,6.0000
2024-11-08|16:29:00.676,0.2879,-0.0748,-0.2164,6.0000
2024-11-08|16:29:00.879,0.2879,-0.0748,-0.2164,6.0000
2024-11-08|16:29:01.080,0.2879,-0.1037,-0.1546,6.0000
2024-11-08|16:29:01.281,0.2879,-0.1260,-0.1053,6.0000
2024-11-08|16:29:01.483,0.2879,-0.1335,-0.0783,6.0000
2024-11-08|16:29:01.687,0.2876,-0.1249,-0.0699,6.0000
2024-11-08|16:29:01.889,0.2876,-0.1040,-0.0678,6.0000
2024-11-08|16:29:02.091,0.2987,-0.0775,-0.0616,6.0000
2024-11-08|16:29:02.294,0.2987,-0.0775,-0.0616,6.0000
2024-11-08|16:29:02.495,0.3169,-0.0545,-0.0497,6.0000
2024-11-08|16:29:02.696,0.3261,-0.0414,-0.0359,6.0000
2024-11-08|16:29:02.897,0.3261,-0.0385,-0.0212,6.0000
2024-11-08|16:29:03.101,0.3261,-0.0418,-0.0051,6.0000
2024-11-08|16:29:03.303,0.3195,-0.0478,0.0107,6.0000
2024-11-08|16:29:03.506,0.3195,-0.0478,0.0107,6.0000
2024-11-08|16:29:03.707,0.2872,-0.0555,0.0196,6.0000
2024-11-08|16:29:03.910,0.2495,-0.0643,0.0148,6.0000
2024-11-08|16:29:04.115,0.1758,-0.0716,-0.0043,6.0000
2024-11-08|16:29:04.317,0.1182,-0.0721,-0.0323,6.0000
2024-11-08|16:29:04.519,0.0801,-0.0616,-0.0621,6.0000
2024-11-08|16:29:04.721,0.0801,-0.0616,-0.0621,6.0000
2024-11-08|16:29:04.923,0.0698,-0.0411,-0.0841,6.0000
2024-11-08|16:29:05.125,0.1143,-0.0188,-0.0866,6.0000
2024-11-08|16:29:05.326,0.1363,-0.0060,-0.0621,6.0000
2024-11-08|16:29:05.531,0.1376,-0.0100,-0.0183,6.0000
2024-11-08|16:29:05.733,0.1471,-0.0286,0.0240,6.0000
2024-11-08|16:29:05.938,0.1471,-0.0504,0.0498,6.0000
2024-11-08|16:29:06.140,0.1471,-0.0504,0.0498,6.0000
2024-11-08|16:29:06.343,0.1460,-0.0631,0.0585,6.0000
2024-11-08|16:29:06.546,0.1295,-0.0619,0.0603,6.0000
2024-11-08|16:29:06.747,0.1267,-0.0504,0.0679,6.0000
2024-11-08|16:29:06.949,0.1267,-0.0344,0.0844,6.0000
2024-11-08|16:29:07.154,0.1267,-0.0187,0.1035,6.0000
2024-11-08|16:29:07.357,0.1267,-0.0187,0.1035,6.0000
2024-11-08|16:29:07.557,0.1347,-0.0072,0.1161,6.0000
2024-11-08|16:29:07.776,0.1393,-0.0029,0.1158,6.0000
2024-11-08|16:29:07.978,0.1393,-0.0074,0.1029,6.0000
2024-11-08|16:29:08.181,0.1309,-0.0207,0.0837,6.0000
2024-11-08|16:29:08.383,0.1258,-0.0395,0.0650,6.0000
2024-11-08|16:29:08.583,0.1231,-0.0395,0.0465,6.0000
2024-11-08|16:29:08.785,0.1231,-0.0549,0.0465,6.0000
2024-11-08|16:29:09.005,0.0801,-0.0577,0.0190,6.0000
2024-11-08|16:29:09.224,-0.0020,-0.0456,-0.0262,6.0000
2024-11-08|16:29:09.424,-0.0270,-0.0268,-0.0826,6.0000
2024-11-08|16:29:09.627,-0.0349,-0.0123,-0.1309,6.0000
2024-11-08|16:29:09.828,-0.0212,-0.0077,-0.1563,6.0000
2024-11-08|16:29:10.030,-0.0212,-0.0077,-0.1563,6.0000
2024-11-08|16:29:10.233,-0.0184,-0.0138,-0.1686,6.0000
2024-11-08|16:29:10.435,-0.0184,-0.0281,-0.1943,6.0000
2024-11-08|16:29:10.637,-0.0184,-0.0472,-0.2443,6.0000
2024-11-08|16:29:10.838,-0.0184,-0.0665,-0.3018,6.0000
2024-11-08|16:29:11.042,-0.0184,-0.0815,-0.3284,6.0000
2024-11-08|16:29:11.245,-0.0184,-0.0815,-0.3284,6.0000
2024-11-08|16:29:11.446,-0.0418,-0.0886,-0.3096,6.0000
2024-11-08|16:29:11.648,-0.0885,-0.0858,-0.2731,6.0000
2024-11-08|16:29:11.848,-0.0922,-0.0731,-0.2441,6.0000
2024-11-08|16:29:12.050,-0.0705,-0.0550,-0.2225,6.0000
2024-11-08|16:29:12.253,-0.0174,-0.0413,-0.1958,6.0000
2024-11-08|16:29:12.457,0.0339,-0.0396,-0.1608,6.0000
2024-11-08|16:29:12.659,0.0475,-0.0491,-0.1270,6.0000
2024-11-08|16:29:12.862,0.0475,-0.0491,-0.1270,6.0000
2024-11-08|16:29:13.065,0.0475,-0.0609,-0.1045,6.0000
2024-11-08|16:29:13.266,0.0475,-0.0644,-0.0976,6.0000
2024-11-08|16:29:13.468,0.0361,-0.0534,-0.1048,6.0000
2024-11-08|16:29:13.673,0.0237,-0.0279,-0.1203,6.0000
2024-11-08|16:29:13.876,0.0821,-0.0279,-0.1362,6.0000
2024-11-08|16:29:14.078,0.1759,0.0062,-0.1362,6.0000
2024-11-08|16:29:14.280,0.1759,0.0394,-0.1482,6.0000
2024-11-08|16:29:14.498,0.2125,0.0642,-0.1574,6.0000
2024-11-08|16:29:14.714,0.2125,0.0781,-0.1694,6.0000
2024-11-08|16:29:14.919,0.2125,0.0836,-0.1806,6.0000
2024-11-08|16:29:15.121,0.2125,0.0834,-0.1785,6.0000
2024-11-08|16:29:15.322,0.2230,0.0782,-0.1602,6.0000
2024-11-08|16:29:15.526,0.2230,0.0782,-0.1602,6.0000
2024-11-08|16:29:15.729,0.2446,0.0697,-0.1365,7.0000
2024-11-08|16:29:15.931,0.2494,0.0656,-0.1221,7.0000
2024-11-08|16:29:16.133,0.2409,0.0727,-0.1219,7.0000
2024-11-08|16:29:16.353,0.2100,0.0878,-0.1285,7.0000
2024-11-08|16:29:16.555,0.1860,0.1015,-0.1326,7.0000
2024-11-08|16:29:16.757,0.1860,0.1015,-0.1326,7.0000
2024-11-08|16:29:16.976,0.1833,0.1066,-0.1300,7.0000
2024-11-08|16:29:17.179,0.1915,0.1016,-0.1224,7.0000
2024-11-08|16:29:17.381,0.2035,0.0883,-0.1127,7.0000
2024-11-08|16:29:17.584,0.2064,0.0686,-0.1034,7.0000
2024-11-08|16:29:17.786,0.2076,0.0456,-0.0972,7.0000
2024-11-08|16:29:17.989,0.1928,0.0456,-0.0972,7.0000
2024-11-08|16:29:18.192,0.1928,0.0245,-0.0996,7.0000
2024-11-08|16:29:18.396,0.1901,0.0108,-0.1111,7.0000
2024-11-08|16:29:18.598,0.2136,0.0074,-0.1300,7.0000
2024-11-08|16:29:18.800,0.2872,0.0132,-0.1570,7.0000
2024-11-08|16:29:19.004,0.3628,0.0227,-0.1918,7.0000
2024-11-08|16:29:19.205,0.3889,0.0298,-0.2311,7.0000
2024-11-08|16:29:19.423,0.3889,0.0298,-0.2311,7.0000
2024-11-08|16:29:19.627,0.3911,0.0328,-0.2658,7.0000
2024-11-08|16:29:19.828,0.3911,0.0363,-0.2918,7.0000
2024-11-08|16:29:20.029,0.3911,0.0454,-0.3126,7.0000
2024-11-08|16:29:20.231,0.3877,0.0579,-0.3341,7.0000
2024-11-08|16:29:20.433,0.3877,0.0663,-0.3541,7.0000
2024-11-08|16:29:20.637,0.3877,0.0663,-0.3541,7.0000
2024-11-08|16:29:20.839,0.3877,0.0670,-0.3678,7.0000
