timestamp,alpha,beta,theta,diff
2024-11-08|13:31:23.126,0.4513,0.2313,0.0323,2.0000
2024-11-08|13:31:23.327,0.4513,0.2313,0.0323,2.0000
2024-11-08|13:31:23.527,0.4513,0.2704,0.1941,2.0000
2024-11-08|13:31:23.728,0.4437,0.2983,0.3315,2.0000
2024-11-08|13:31:23.932,0.4334,0.2983,0.3315,2.0000
2024-11-08|13:31:24.134,0.4162,0.2983,0.3315,2.0000
2024-11-08|13:31:24.335,0.3837,0.2983,0.3315,2.0000
2024-11-08|13:31:24.540,0.3719,0.3148,0.3574,2.0000
2024-11-08|13:31:24.742,0.3719,0.3148,0.3574,2.0000
2024-11-08|13:31:24.943,0.3609,0.3328,0.3871,2.0000
2024-11-08|13:31:25.161,0.3502,0.3494,0.4205,2.0000
2024-11-08|13:31:25.363,0.3403,0.3636,0.4589,2.0000
2024-11-08|13:31:25.564,0.3308,0.3790,0.5054,2.0000
2024-11-08|13:31:25.766,0.3309,0.3990,0.5120,2.0000
2024-11-08|13:31:25.969,0.3309,0.4237,0.5227,2.0000
2024-11-08|13:31:26.188,0.3309,0.4237,0.5227,2.0000
2024-11-08|13:31:26.391,0.3145,0.4406,0.5304,2.0000
2024-11-08|13:31:26.594,0.2770,0.4362,0.5191,2.0000
2024-11-08|13:31:26.796,0.2192,0.4093,0.4631,2.0000
2024-11-08|13:31:26.997,0.1388,0.3702,0.3223,2.0000
2024-11-08|13:31:27.199,0.0562,0.3336,-0.0206,2.0000
2024-11-08|13:31:27.402,0.0799,0.3300,-0.0550,2.0000
2024-11-08|13:31:27.607,0.0799,0.3300,-0.0550,2.0000
2024-11-08|13:31:27.809,0.1311,0.3251,-0.0853,2.0000
2024-11-08|13:31:28.010,0.1658,0.3185,-0.1062,2.0000
2024-11-08|13:31:28.211,0.1644,0.3099,-0.1108,2.0000
2024-11-08|13:31:28.414,0.1586,0.2984,-0.0963,2.0000
2024-11-08|13:31:28.615,0.1551,0.2837,-0.0699,2.0000
2024-11-08|13:31:28.816,0.1563,0.2667,-0.0395,2.0000
2024-11-08|13:31:29.018,0.1563,0.2667,-0.0395,2.0000
2024-11-08|13:31:29.220,0.1727,0.2487,-0.0072,2.0000
2024-11-08|13:31:29.423,0.1764,0.2218,0.0348,2.0000
2024-11-08|13:31:29.626,0.1733,0.1967,0.0768,2.0000
2024-11-08|13:31:29.829,0.1768,0.1816,0.1146,2.0000
2024-11-08|13:31:30.032,0.1768,0.1816,0.1146,2.0000
2024-11-08|13:31:30.234,0.1819,0.1851,0.1463,2.0000
2024-11-08|13:31:30.436,0.1805,0.2056,0.1747,2.0000
2024-11-08|13:31:30.639,0.1791,0.2326,0.2018,2.0000
2024-11-08|13:31:30.840,0.1791,0.2548,0.2270,2.0000
2024-11-08|13:31:31.043,0.1791,0.2665,0.2497,2.0000
2024-11-08|13:31:31.244,0.1791,0.2665,0.2497,2.0000
2024-11-08|13:31:31.447,0.1791,0.2693,0.2785,2.0000
2024-11-08|13:31:31.648,0.1751,0.2707,0.3473,2.0000
2024-11-08|13:31:31.851,0.1272,0.2761,0.4841,2.0000
2024-11-08|13:31:32.055,0.0512,0.2861,0.6513,2.0000
2024-11-08|13:31:32.259,0.0217,0.2997,0.7916,2.0000
2024-11-08|13:31:32.462,0.0258,0.3159,0.8803,2.0000
2024-11-08|13:31:32.664,0.0258,0.3159,0.8803,2.0000
2024-11-08|13:31:32.865,0.0865,0.3331,0.9209,2.0000
2024-11-08|13:31:33.069,0.1490,0.3474,0.9317,2.0000
2024-11-08|13:31:33.287,0.1315,0.3634,0.9523,2.0000
2024-11-08|13:31:33.495,0.1152,0.3741,0.9747,2.0000
2024-11-08|13:31:33.693,0.1061,0.3745,0.9728,2.0000
2024-11-08|13:31:33.896,0.1061,0.3745,0.9728,2.0000
2024-11-08|13:31:34.097,0.1022,0.3625,0.9708,2.0000
2024-11-08|13:31:34.301,0.1022,0.3349,0.9684,2.0000
2024-11-08|13:31:34.502,0.1022,0.2984,0.9675,2.0000
2024-11-08|13:31:34.706,0.1019,0.2664,0.9702,2.0000
2024-11-08|13:31:34.909,0.1237,0.2461,0.9702,2.0000
2024-11-08|13:31:35.111,0.1237,0.2461,0.9745,2.0000
2024-11-08|13:31:35.315,0.1908,0.2314,0.9678,2.0000
2024-11-08|13:31:35.516,0.2528,0.2143,0.9285,2.0000
2024-11-08|13:31:35.720,0.2965,0.1940,0.8370,2.0000
2024-11-08|13:31:35.923,0.3394,0.1733,0.6878,2.0000
2024-11-08|13:31:36.127,0.3774,0.1560,0.5051,2.0000
2024-11-08|13:31:36.328,0.3774,0.1560,0.5051,2.0000
2024-11-08|13:31:36.530,0.3804,0.1481,0.3536,2.0000
2024-11-08|13:31:36.732,0.3804,0.1560,0.2840,2.0000
2024-11-08|13:31:36.935,0.3691,0.1829,0.2896,2.0000
2024-11-08|13:31:37.141,0.3616,0.2087,0.3223,2.0000
2024-11-08|13:31:37.342,0.3559,0.2164,0.3223,2.0000
2024-11-08|13:31:37.543,0.3559,0.2164,0.3693,2.0000
2024-11-08|13:31:37.744,0.3559,0.2199,0.4164,2.0000
2024-11-08|13:31:37.947,0.3559,0.2282,0.4528,2.0000
2024-11-08|13:31:38.147,0.3559,0.2454,0.4832,2.0000
2024-11-08|13:31:38.350,0.3559,0.2670,0.5376,2.0000
2024-11-08|13:31:38.552,0.3576,0.2919,0.6702,2.0000
2024-11-08|13:31:38.754,0.3564,0.3249,0.8518,2.0000
2024-11-08|13:31:38.955,0.3564,0.3249,0.8518,2.0000
2024-11-08|13:31:39.158,0.3486,0.3391,0.8710,2.0000
2024-11-08|13:31:39.359,0.3190,0.3556,0.8964,2.0000
2024-11-08|13:31:39.562,0.2956,0.3737,0.9264,2.0000
2024-11-08|13:31:39.763,0.2697,0.3918,0.9600,2.0000
2024-11-08|13:31:39.966,0.3137,0.4060,0.9975,2.0000
2024-11-08|13:31:40.185,0.3137,0.4060,0.9975,2.0000
2024-11-08|13:31:40.387,0.2726,0.4128,1.0382,2.0000
2024-11-08|13:31:40.591,0.2706,0.4102,1.0792,2.0000
2024-11-08|13:31:40.809,0.2838,0.4017,1.1176,2.0000
2024-11-08|13:31:41.009,0.2962,0.3958,1.1564,2.0000
2024-11-08|13:31:41.213,0.2962,0.4004,1.2045,2.0000
2024-11-08|13:31:41.414,0.2962,0.4178,1.2045,2.0000
2024-11-08|13:31:41.621,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:41.822,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:42.024,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:42.227,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:42.432,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:42.633,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:42.833,0.2962,0.4178,1.2734,2.0000
2024-11-08|13:31:43.037,0.2995,0.4178,1.2734,2.0000
2024-11-08|13:31:43.239,0.3062,0.4178,1.2734,2.0000
2024-11-08|13:31:43.439,0.3104,0.4178,1.2734,2.0000
2024-11-08|13:31:43.642,0.2798,0.4178,1.2734,2.0000
2024-11-08|13:31:43.843,0.2358,0.4178,1.2734,2.0000
2024-11-08|13:31:44.044,0.2358,0.4178,1.2734,2.0000
2024-11-08|13:31:44.246,0.1847,0.1795,0.1880,2.0000
2024-11-08|13:31:44.450,0.1639,0.2733,0.2361,2.0000
2024-11-08|13:31:44.651,0.1481,0.3378,0.2730,2.0000
2024-11-08|13:31:44.856,0.1322,0.3649,0.2810,2.0000
2024-11-08|13:31:45.058,0.1322,0.3649,0.2810,2.0000
2024-11-08|13:31:45.261,0.1317,0.3601,0.2605,2.0000
2024-11-08|13:31:45.464,0.1187,0.3377,0.2256,2.0000
2024-11-08|13:31:45.665,0.1372,0.3135,0.1933,2.0000
2024-11-08|13:31:45.867,0.1513,0.3135,0.1933,2.0000
2024-11-08|13:31:46.071,0.1532,0.3135,0.1933,2.0000
2024-11-08|13:31:46.273,0.1532,0.3135,0.1933,2.0000
2024-11-08|13:31:46.475,0.1532,0.3135,0.1933,2.0000
2024-11-08|13:31:46.678,0.1537,0.3135,0.1933,2.0000
2024-11-08|13:31:46.879,0.1337,0.3135,0.1933,2.0000
2024-11-08|13:31:47.096,0.1041,0.3307,0.1964,2.0000
2024-11-08|13:31:47.297,0.0649,0.3593,0.2044,2.0000
2024-11-08|13:31:47.497,0.0101,0.3826,0.2095,2.0000
2024-11-08|13:31:47.702,-0.0194,0.3842,0.1968,2.0000
2024-11-08|13:31:47.918,-0.0194,0.3842,0.1968,2.0000
2024-11-08|13:31:48.123,-0.0228,0.3503,0.1458,2.0000
2024-11-08|13:31:48.325,0.0241,0.2743,0.0370,2.0000
2024-11-08|13:31:48.527,0.1590,0.3609,0.2411,2.0000
2024-11-08|13:31:48.729,0.2613,0.4633,0.4566,2.0000
2024-11-08|13:31:48.932,0.2871,0.5483,0.6992,2.0000
2024-11-08|13:31:49.133,0.2871,0.5483,0.6992,2.0000
2024-11-08|13:31:49.335,0.2871,0.5996,0.9391,2.0000
2024-11-08|13:31:49.539,0.2784,0.5996,0.9391,2.0000
2024-11-08|13:31:49.741,0.2756,0.5996,0.9391,2.0000
2024-11-08|13:31:49.944,0.2697,0.5996,0.9391,2.0000
2024-11-08|13:31:50.146,0.2674,0.5996,0.9391,2.0000
2024-11-08|13:31:50.348,0.2674,0.5996,0.9391,2.0000
2024-11-08|13:31:50.549,0.2686,0.5996,0.9391,2.0000
2024-11-08|13:31:50.750,0.2720,0.5996,0.9391,2.0000
2024-11-08|13:31:50.953,0.2613,0.5996,0.9391,2.0000
2024-11-08|13:31:51.155,0.2482,0.5996,0.9391,2.0000
2024-11-08|13:31:51.357,0.2482,0.5996,0.9391,3.0000
2024-11-08|13:31:51.560,0.2599,0.5996,0.9391,3.0000
2024-11-08|13:31:51.762,0.2746,0.5996,0.9391,3.0000
2024-11-08|13:31:51.963,0.2938,0.5996,0.9391,3.0000
2024-11-08|13:31:52.164,0.3034,0.5996,0.9391,3.0000
2024-11-08|13:31:52.364,0.3045,0.5996,0.9391,3.0000
2024-11-08|13:31:52.565,0.2643,0.5996,0.9391,3.0000
2024-11-08|13:31:52.767,0.2703,0.5996,0.9391,3.0000
2024-11-08|13:31:52.970,0.2703,0.5996,0.9391,3.0000
2024-11-08|13:31:53.172,0.3169,0.5996,0.9391,3.0000
2024-11-08|13:31:53.374,0.3887,0.5996,0.9391,3.0000
2024-11-08|13:31:53.578,0.4356,0.5996,0.9391,3.0000
2024-11-08|13:31:53.781,0.4356,0.5996,0.9391,3.0000
2024-11-08|13:31:53.983,0.4852,0.2349,0.2372,3.0000
2024-11-08|13:31:54.184,0.5073,0.2211,0.2134,3.0000
2024-11-08|13:31:54.387,0.5073,0.2211,0.2134,3.0000
2024-11-08|13:31:54.588,0.5130,0.2108,0.1767,3.0000
2024-11-08|13:31:54.790,0.5130,0.2118,0.1378,3.0000
2024-11-08|13:31:54.992,0.5130,0.2249,0.1142,3.0000
2024-11-08|13:31:55.195,0.5130,0.2439,0.1239,3.0000
2024-11-08|13:31:55.395,0.5130,0.2628,0.1627,3.0000
2024-11-08|13:31:55.597,0.5130,0.2628,0.1627,3.0000
2024-11-08|13:31:55.798,0.5130,0.2786,0.2043,3.0000
2024-11-08|13:31:56.001,0.5130,0.2786,0.2043,3.0000
2024-11-08|13:31:56.202,0.5130,0.2786,0.2043,3.0000
2024-11-08|13:31:56.406,0.5109,0.2786,0.2043,3.0000
2024-11-08|13:31:56.608,0.5021,0.2786,0.2043,3.0000
2024-11-08|13:31:56.811,0.5410,0.2799,0.2069,3.0000
2024-11-08|13:31:57.015,0.5410,0.2799,0.2069,3.0000
2024-11-08|13:31:57.217,0.5309,0.2836,0.2005,3.0000
2024-11-08|13:31:57.422,0.5194,0.2900,0.1897,3.0000
2024-11-08|13:31:57.621,0.4996,0.3017,0.1843,3.0000
2024-11-08|13:31:57.823,0.4669,0.3213,0.1965,3.0000
2024-11-08|13:31:58.025,0.4669,0.3213,0.1965,3.0000
2024-11-08|13:31:58.226,0.4084,0.3481,0.2352,3.0000
2024-11-08|13:31:58.430,0.3581,0.3753,0.3007,3.0000
2024-11-08|13:31:58.630,0.3363,0.3753,0.3007,3.0000
2024-11-08|13:31:58.831,0.3448,0.3753,0.3007,3.0000
2024-11-08|13:31:59.033,0.3453,0.3753,0.3007,3.0000
2024-11-08|13:31:59.235,0.3494,0.3753,0.3007,3.0000
2024-11-08|13:31:59.440,0.3494,0.3753,0.3007,3.0000
2024-11-08|13:31:59.641,0.3614,0.3753,0.3007,3.0000
2024-11-08|13:31:59.843,0.3807,0.3753,0.3007,3.0000
2024-11-08|13:32:00.046,0.4097,0.3753,0.3007,3.0000
2024-11-08|13:32:00.247,0.4256,0.3753,0.3007,3.0000
2024-11-08|13:32:00.449,0.4148,0.3753,0.3007,3.0000
2024-11-08|13:32:00.667,0.3782,0.3753,0.3007,3.0000
2024-11-08|13:32:00.867,0.3782,0.3753,0.3007,3.0000
2024-11-08|13:32:01.071,0.3042,0.3753,0.3007,3.0000
2024-11-08|13:32:01.275,0.2908,0.3753,0.3007,3.0000
2024-11-08|13:32:01.475,0.2917,0.3649,0.4285,3.0000
2024-11-08|13:32:01.677,0.2952,0.3591,0.4696,3.0000
2024-11-08|13:32:01.881,0.3054,0.3641,0.5004,3.0000
2024-11-08|13:32:02.084,0.3095,0.3764,0.5071,3.0000
2024-11-08|13:32:02.301,0.3095,0.3764,0.5071,3.0000
2024-11-08|13:32:02.503,0.3347,0.3843,0.4916,3.0000
2024-11-08|13:32:02.707,0.3580,0.3796,0.4638,3.0000
2024-11-08|13:32:02.909,0.3687,0.3629,0.4331,3.0000
2024-11-08|13:32:03.112,0.3687,0.3414,0.4049,3.0000
2024-11-08|13:32:03.328,0.3687,0.3414,0.4049,3.0000
2024-11-08|13:32:03.530,0.3687,0.3414,0.4049,3.0000
2024-11-08|13:32:03.734,0.3687,0.3414,0.4049,3.0000
2024-11-08|13:32:03.934,0.3681,0.3414,0.4049,3.0000
2024-11-08|13:32:04.139,0.3533,0.3414,0.4049,3.0000
2024-11-08|13:32:04.342,0.3435,0.3367,0.3992,3.0000
2024-11-08|13:32:04.546,0.3289,0.3316,0.4038,3.0000
2024-11-08|13:32:04.762,0.3818,0.3280,0.4062,3.0000
2024-11-08|13:32:04.980,0.3818,0.3280,0.4062,3.0000
2024-11-08|13:32:05.181,0.3989,0.3274,0.3908,3.0000
2024-11-08|13:32:05.388,0.4080,0.3262,0.3424,3.0000
2024-11-08|13:32:05.593,0.4089,0.3126,0.2529,3.0000
2024-11-08|13:32:05.793,0.4045,0.2725,0.1336,3.0000
2024-11-08|13:32:05.994,0.3889,0.2725,0.1336,3.0000
2024-11-08|13:32:06.197,0.3889,0.2725,0.1336,3.0000
2024-11-08|13:32:06.399,0.3786,0.2725,0.1336,3.0000
2024-11-08|13:32:06.600,0.3660,0.2725,0.1336,3.0000
2024-11-08|13:32:06.800,0.3512,0.2725,0.1336,3.0000
2024-11-08|13:32:07.006,0.3486,0.2725,0.1336,3.0000
2024-11-08|13:32:07.206,0.3486,0.2725,0.1336,3.0000
2024-11-08|13:32:07.411,0.3477,0.2725,0.1336,3.0000
2024-11-08|13:32:07.612,0.3472,0.2725,0.1336,3.0000
2024-11-08|13:32:07.813,0.3395,0.2725,0.1336,3.0000
2024-11-08|13:32:08.015,0.3345,0.2725,0.1336,3.0000
2024-11-08|13:32:08.217,0.3528,0.2725,0.1336,3.0000
2024-11-08|13:32:08.418,0.3528,0.2725,0.1336,3.0000
2024-11-08|13:32:08.619,0.3594,0.2725,0.1336,3.0000
2024-11-08|13:32:08.839,0.3344,0.2725,0.1336,3.0000
2024-11-08|13:32:09.042,0.3064,0.2725,0.1336,3.0000
2024-11-08|13:32:09.243,0.2949,0.2725,0.1336,3.0000
2024-11-08|13:32:09.445,0.2920,0.2725,0.1336,3.0000
2024-11-08|13:32:09.647,0.2920,0.2725,0.1336,3.0000
2024-11-08|13:32:09.850,0.2920,0.2725,0.1336,3.0000
2024-11-08|13:32:10.052,0.2903,0.2725,0.1336,3.0000
2024-11-08|13:32:10.255,0.2744,0.2725,0.1336,3.0000
2024-11-08|13:32:10.457,0.2465,0.2725,0.1336,3.0000
2024-11-08|13:32:10.659,0.2348,0.2725,0.1336,3.0000
2024-11-08|13:32:10.863,0.2348,0.2725,0.1336,3.0000
2024-11-08|13:32:11.063,0.2348,0.2725,0.1336,3.0000
2024-11-08|13:32:11.265,0.3050,0.2725,0.1336,3.0000
2024-11-08|13:32:11.467,0.4963,0.2725,0.1336,3.0000
2024-11-08|13:32:11.670,0.6028,0.2725,0.1336,3.0000
2024-11-08|13:32:11.871,0.6435,0.2725,0.1336,3.0000
2024-11-08|13:32:12.074,0.6417,0.2725,0.1336,3.0000
2024-11-08|13:32:12.275,0.6335,0.2725,0.1336,3.0000
2024-11-08|13:32:12.478,0.6279,0.2725,0.1336,3.0000
2024-11-08|13:32:12.679,0.6279,0.2725,0.1336,3.0000
2024-11-08|13:32:12.879,0.6272,0.2725,0.1336,3.0000
2024-11-08|13:32:13.080,0.6272,0.2725,0.1336,3.0000
2024-11-08|13:32:13.282,0.6272,0.2725,0.1336,3.0000
2024-11-08|13:32:13.485,0.6264,0.2725,0.1336,3.0000
2024-11-08|13:32:13.701,0.6270,0.2725,0.1336,3.0000
2024-11-08|13:32:13.904,0.6270,0.2725,0.1336,3.0000
2024-11-08|13:32:14.108,0.6291,0.2725,0.1336,3.0000
2024-11-08|13:32:14.309,0.6303,0.2725,0.1336,3.0000
2024-11-08|13:32:14.509,0.6303,0.2725,0.1336,3.0000
2024-11-08|13:32:14.711,0.6303,0.2725,0.1336,3.0000
2024-11-08|13:32:14.913,0.6303,0.2725,0.1336,3.0000
2024-11-08|13:32:15.116,0.6303,0.2725,0.1336,3.0000
2024-11-08|13:32:15.320,0.5937,0.2725,0.1336,3.0000
2024-11-08|13:32:15.524,0.5208,0.2725,0.1336,3.0000
2024-11-08|13:32:15.726,0.4512,0.2725,0.1336,3.0000
2024-11-08|13:32:15.928,0.3788,0.2725,0.1336,3.0000
2024-11-08|13:32:16.132,0.3089,0.2725,0.1336,3.0000
2024-11-08|13:32:16.337,0.3089,0.2725,0.1336,3.0000
2024-11-08|13:32:16.555,0.2849,0.2671,1.2162,3.0000
2024-11-08|13:32:16.755,0.2796,0.2942,1.1761,3.0000
2024-11-08|13:32:16.958,0.2780,0.3480,1.1212,3.0000
2024-11-08|13:32:17.159,0.2772,0.4104,1.0649,3.0000
2024-11-08|13:32:17.361,0.2741,0.4619,1.0148,3.0000
2024-11-08|13:32:17.561,0.2682,0.4932,0.9709,3.0000
2024-11-08|13:32:17.763,0.2682,0.4932,0.9709,3.0000
2024-11-08|13:32:17.964,0.2672,0.5052,0.9321,3.0000
2024-11-08|13:32:18.181,0.2639,0.5031,0.8989,3.0000
2024-11-08|13:32:18.383,0.2616,0.4937,0.8712,3.0000
2024-11-08|13:32:18.587,0.2557,0.4826,0.8467,3.0000
2024-11-08|13:32:18.787,0.2150,0.4826,0.8467,3.0000
2024-11-08|13:32:18.992,0.1255,0.4826,0.8467,3.0000
2024-11-08|13:32:19.206,0.1255,0.4826,0.8467,3.0000
2024-11-08|13:32:19.408,0.0777,0.4976,0.8028,3.0000
2024-11-08|13:32:19.609,0.0601,0.5131,0.7239,3.0000
2024-11-08|13:32:19.813,0.0397,0.5314,0.6047,3.0000
2024-11-08|13:32:20.017,0.0047,0.5522,0.4530,3.0000
2024-11-08|13:32:20.221,0.0047,0.5522,0.4530,3.0000
2024-11-08|13:32:20.424,-0.0296,0.5689,0.3100,3.0000
2024-11-08|13:32:20.627,-0.0288,0.5720,0.2353,3.0000
2024-11-08|13:32:20.828,0.0306,0.5540,0.2244,3.0000
2024-11-08|13:32:21.032,0.2159,0.5138,0.2337,3.0000
2024-11-08|13:32:21.234,0.3554,0.4577,0.2538,4.0000
2024-11-08|13:32:21.434,0.3554,0.4577,0.2538,4.0000
2024-11-08|13:32:21.637,0.3804,0.4577,0.2538,4.0000
2024-11-08|13:32:21.839,0.3804,0.4577,0.2538,4.0000
2024-11-08|13:32:22.039,0.3804,0.4577,0.2538,4.0000
2024-11-08|13:32:22.259,0.3791,0.4577,0.2538,4.0000
2024-11-08|13:32:22.460,0.3772,0.4577,0.2538,4.0000
2024-11-08|13:32:22.662,0.3909,0.4577,0.2538,4.0000
2024-11-08|13:32:22.863,0.3909,0.4577,0.2538,4.0000
2024-11-08|13:32:23.081,0.4140,0.4577,0.2538,4.0000
2024-11-08|13:32:23.283,0.4273,0.4577,0.2538,4.0000
2024-11-08|13:32:23.488,0.4273,0.4577,0.2538,4.0000
2024-11-08|13:32:23.687,0.4273,0.4577,0.2538,4.0000
2024-11-08|13:32:23.893,0.4281,0.4577,0.2538,4.0000
2024-11-08|13:32:24.094,0.4281,0.4577,0.2538,4.0000
2024-11-08|13:32:24.297,0.4364,0.4577,0.2538,4.0000
2024-11-08|13:32:24.500,0.4493,0.4577,0.2538,4.0000
2024-11-08|13:32:24.703,0.4531,0.4577,0.2538,4.0000
2024-11-08|13:32:24.906,0.4397,0.4577,0.2538,4.0000
2024-11-08|13:32:25.106,0.3334,0.4577,0.2538,4.0000
2024-11-08|13:32:25.328,0.1985,0.4577,0.2538,4.0000
2024-11-08|13:32:25.528,0.1985,0.4577,0.2538,4.0000
2024-11-08|13:32:25.731,0.1772,0.4577,0.2538,4.0000
2024-11-08|13:32:25.933,0.1859,0.4577,0.2538,4.0000
2024-11-08|13:32:26.151,0.2016,0.4577,0.2538,4.0000
2024-11-08|13:32:26.355,0.2118,0.4577,0.2538,4.0000
2024-11-08|13:32:26.556,0.2628,0.4577,0.2538,4.0000
2024-11-08|13:32:26.760,0.2606,0.4577,0.2538,4.0000
2024-11-08|13:32:26.961,0.2606,0.4577,0.2538,4.0000
2024-11-08|13:32:27.164,0.2165,0.4577,0.2538,4.0000
2024-11-08|13:32:27.367,0.2352,0.4577,0.2538,4.0000
2024-11-08|13:32:27.572,0.2512,0.4577,0.2538,4.0000
2024-11-08|13:32:27.774,0.2512,0.4577,0.2538,4.0000
2024-11-08|13:32:27.975,0.2468,0.4577,0.2538,4.0000
2024-11-08|13:32:28.178,0.2209,0.4577,0.2538,4.0000
2024-11-08|13:32:28.380,0.2209,0.4577,0.2538,4.0000
2024-11-08|13:32:28.582,0.1974,0.4577,0.2538,4.0000
2024-11-08|13:32:28.787,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:28.987,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:29.191,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:29.392,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:29.593,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:29.795,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:29.999,0.1896,0.4577,0.2538,4.0000
2024-11-08|13:32:30.200,0.1734,0.4577,0.2538,4.0000
2024-11-08|13:32:30.406,0.1023,0.4577,0.2538,4.0000
2024-11-08|13:32:30.606,0.0310,0.4577,0.2538,4.0000
2024-11-08|13:32:30.810,0.0369,0.4577,0.2538,4.0000
2024-11-08|13:32:31.012,0.1699,0.4577,0.2538,4.0000
2024-11-08|13:32:31.215,0.1699,0.4577,0.2538,4.0000
2024-11-08|13:32:31.417,0.2736,0.4577,0.2538,4.0000
2024-11-08|13:32:31.619,0.3197,0.4577,0.2538,4.0000
2024-11-08|13:32:31.820,0.3345,0.4577,0.2538,4.0000
2024-11-08|13:32:32.025,0.3493,0.4577,0.2538,4.0000
2024-11-08|13:32:32.227,0.3493,0.4577,0.2538,4.0000
2024-11-08|13:32:32.430,0.3534,0.4577,0.2538,4.0000
2024-11-08|13:32:32.632,0.3552,0.4577,0.2538,4.0000
2024-11-08|13:32:32.836,0.3571,0.4577,0.2538,4.0000
2024-11-08|13:32:33.039,0.3670,0.4577,0.2538,4.0000
2024-11-08|13:32:33.240,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:33.444,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:33.647,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:33.849,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:34.056,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:34.258,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:34.461,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:34.663,0.3760,0.4577,0.2538,4.0000
2024-11-08|13:32:34.866,0.3756,0.4577,0.2538,4.0000
2024-11-08|13:32:35.067,0.3698,0.3908,-0.1818,4.0000
2024-11-08|13:32:35.270,0.3279,0.3907,-0.2271,4.0000
2024-11-08|13:32:35.474,0.2775,0.3807,-0.2716,4.0000
2024-11-08|13:32:35.679,0.2207,0.3625,-0.3099,4.0000
2024-11-08|13:32:35.879,0.2207,0.3625,-0.3099,4.0000
2024-11-08|13:32:36.080,0.2070,0.3413,-0.3234,4.0000
2024-11-08|13:32:36.282,0.2038,0.3231,-0.2830,4.0000
2024-11-08|13:32:36.484,0.1832,0.3101,-0.1897,4.0000
2024-11-08|13:32:36.687,0.1399,0.3024,-0.0875,4.0000
2024-11-08|13:32:36.891,0.0944,0.2986,-0.0109,4.0000
2024-11-08|13:32:37.093,0.0944,0.2986,-0.0109,4.0000
2024-11-08|13:32:37.295,0.0492,0.2970,0.0289,4.0000
2024-11-08|13:32:37.498,0.0284,0.2963,0.0398,4.0000
2024-11-08|13:32:37.700,0.0282,0.2965,0.0340,4.0000
2024-11-08|13:32:37.903,0.0237,0.2988,0.0335,4.0000
2024-11-08|13:32:38.103,0.0224,0.3025,0.0542,4.0000
2024-11-08|13:32:38.306,0.0659,0.3153,0.1349,4.0000
2024-11-08|13:32:38.507,0.0659,0.3153,0.1349,4.0000
2024-11-08|13:32:38.729,0.0940,0.3392,0.3027,4.0000
2024-11-08|13:32:38.930,0.1234,0.3353,0.3279,4.0000
2024-11-08|13:32:39.132,0.1607,0.3359,0.3565,4.0000
2024-11-08|13:32:39.335,0.1755,0.3434,0.3880,4.0000
2024-11-08|13:32:39.539,0.1884,0.3572,0.4203,4.0000
2024-11-08|13:32:39.741,0.1884,0.3572,0.4203,4.0000
2024-11-08|13:32:39.942,0.2020,0.3739,0.4481,4.0000
2024-11-08|13:32:40.145,0.2156,0.3915,0.4655,4.0000
2024-11-08|13:32:40.347,0.2204,0.4091,0.4727,4.0000
2024-11-08|13:32:40.549,0.2204,0.4273,0.4781,4.0000
2024-11-08|13:32:40.754,0.2204,0.4480,0.4973,4.0000
2024-11-08|13:32:40.955,0.2204,0.4480,0.4973,4.0000
2024-11-08|13:32:41.156,0.2189,0.4742,0.5418,4.0000
2024-11-08|13:32:41.362,0.2184,0.5087,0.6161,4.0000
2024-11-08|13:32:41.564,0.2184,0.5230,0.6549,4.0000
2024-11-08|13:32:41.766,0.2184,0.5157,0.6808,4.0000
2024-11-08|13:32:41.971,0.2184,0.4738,0.6561,4.0000
2024-11-08|13:32:42.190,0.2184,0.4738,0.6561,4.0000
2024-11-08|13:32:42.395,0.2171,0.3829,0.4431,4.0000
2024-11-08|13:32:42.597,0.2103,0.3643,0.4586,4.0000
2024-11-08|13:32:42.797,0.1923,0.3526,0.4864,4.0000
2024-11-08|13:32:43.002,0.1507,0.3551,0.5252,4.0000
2024-11-08|13:32:43.204,0.0944,0.3663,0.5584,4.0000
2024-11-08|13:32:43.409,0.1011,0.3746,0.5584,4.0000
2024-11-08|13:32:43.612,0.1011,0.3746,0.5705,4.0000
2024-11-08|13:32:43.818,0.1221,0.3733,0.5607,4.0000
